source,target
 8467423, 8473994
8476463, 8475798
8476463, 8475799
8476463, 8470598
8476463, 8470600
 8475798, 8475799
 8475799, 8470598
 8471735, 8474571
 8471735, 8475171
8474571, 8468535
8474571, 8475171
8474571, 8462038
8474571, 8469760
 8468535, 8469760
8473992, 8477850
8473992, 8469506
8473992, 8475722
8473992, 8469459
 8477850, 8469506
 8477850, 8475722
 8477850, 8469459
 8469506, 8475722
 8469506, 8469459
 8475722, 8469459
8469664, 8471231
8469664, 8471232
8469664, 8469760
8469664, 8473673
 8471231, 8471232
 8471231, 8469760
 8471231, 8473673
 8471232, 8469760
 8471232, 8473673
 8469760, 8473673
8469506, 8469459
8469506, 8470610
8469506, 8475745
8469506, 8470600
 8469459, 8470610
 8469459, 8475745
 8469459, 8470600
 8470610, 8475745
8475225, 8464989
8475225, 8467370
8475225, 8474600
8475225, 8470642
 8464989, 8467370
 8467370, 8474600
 8467370, 8470642
8475199, 8448208
8475199, 8469500
8475199, 8467351
8475199, 8470609
 8448208, 8469500
 8448208, 8467351
 8448208, 8470609
8474569, 8471707
8474569, 8475218
8474569, 8467371
8474569, 8473658
 8471707, 8475218
 8471707, 8467371
 8471707, 8473658
 8475218, 8467371
 8475218, 8473658
 8467371, 8473658
8464989, 8475218
8464989, 8477495
8464989, 8475225
8464989, 8467370
 8475218, 8477495
 8475218, 8475225
 8475218, 8467370
 8477495, 8475225
 8477495, 8467370
 8475225, 8467370
8471675, 8473933
8471675, 8474091
8471675, 8471724
 8473933, 8474091
 8473933, 8471724
 8474091, 8471724
8473533, 8470595
8473533, 8476465
8473533, 8474661
 8470595, 8476465
 8470595, 8474661
 8476465, 8474661
8474089, 8476465
8474089, 8476437
8474089, 8474661
8474089, 8469508
 8476465, 8476437
 8476465, 8469508
 8476437, 8474661
 8476437, 8469508
 8474661, 8469508
8475753, 8468493
8475753, 8469508
8475753, 8475250
8475753, 8474089
 8468493, 8469508
 8468493, 8475250
 8468493, 8474089
 8469508, 8475250
 8469508, 8474089
 8475250, 8474089
8475753, 8470120
8475753, 8474062
8475753, 8470595
 8468493, 8470120
 8468493, 8474062
 8470120, 8474062
 8470120, 8470595
 8474062, 8470595
8475250, 8470595
8475250, 8475753
8475250, 8476437
8475250, 8477496
 8470595, 8476437
 8475753, 8476437
 8475753, 8477496
 8476437, 8477496
8475761, 8465166
8475761, 8470654
8475761, 8474013
8475761, 8467452
 8465166, 8470654
 8465166, 8474013
 8465166, 8467452
 8470654, 8474013
 8470654, 8467452
8471284, 8474089
8471284, 8469508
8471284, 8470302
 8474089, 8475753
 8474089, 8470302
 8469508, 8475753
 8469508, 8470302
 8475753, 8470302
8473419, 8476462
8473419, 8470638
8473419, 8476495
8473419, 8465009
 8476462, 8470638
 8476462, 8476495
 8476462, 8465009
 8470638, 8476495
 8470638, 8465009
 8476495, 8465009
8473512, 8474161
8473512, 8474190
8473512, 8475170
8473512, 8468309
8475793, 8468486
8475793, 8470222
8475793, 8473422
8475793, 8475148
8471677, 8473422
8471677, 8475793
8471677, 8475148
8471677, 8474130
 8473422, 8474130
 8475793, 8474130
 8475148, 8474130
8474584, 8476177
8474584, 8475170
8474584, 8473512
8474584, 8468309
 8476177, 8475170
 8476177, 8473512
 8476177, 8468309
8469623, 8448208
8469623, 8469500
8469623, 8475199
 8448208, 8471233
 8448208, 8475199
 8469500, 8471233
 8469500, 8475199
8471274, 8474098
8471274, 8474218
8471274, 8468635
8471274, 8469759
 8474098, 8474218
 8474098, 8468635
 8474098, 8469759
 8474218, 8468635
 8474218, 8469759
 8468635, 8469759
8469455, 8475906
8469455, 8470622
8469455, 8473994
8469455, 8475794
 8475906, 8470622
 8475906, 8473994
 8475906, 8475794
 8470622, 8473994
 8470622, 8475794
8473994, 8470622
8473994, 8475906
 8469455, 8470622
 8469455, 8475906
8470613, 8476919
8470613, 8476798
 8476919, 8476798
 8476919, 8466138
 8476919, 8474053
 8476798, 8466138
 8476798, 8474053
8476279, 8470622
8476279, 8473994
8476279, 8475794
8476279, 8471274
 8470622, 8471274
 8473994, 8471274
 8475794, 8471274
8476116, 8470110
8476116, 8471274
8476116, 8474098
8476116, 8467423
 8470110, 8471274
 8470110, 8474098
 8470110, 8467423
 8471274, 8474098
 8471274, 8467423
 8474098, 8467423
8475598, 8474134
8475598, 8470358
8475598, 8477500
8475598, 8471498
 8474134, 8470358
 8474134, 8477500
 8474134, 8471498
 8470358, 8477500
 8470358, 8471498
 8477500, 8471498
8475758, 8476854
8475758, 8467400
 8476854, 8470612
 8476854, 8467400
 8476854, 8473492
 8470612, 8467400
 8467400, 8473492
8470144, 8471362
8470144, 8474612
8470144, 8475181
8470144, 8475314
 8471362, 8474612
 8471362, 8475181
 8471362, 8475314
 8474612, 8475181
 8474612, 8475314
8476235, 8476856
8476235, 8475798
8476235, 8475799
 8476856, 8475798
 8476856, 8470598
8470054, 8476856
8470054, 8469506
8470054, 8469459
8470054, 8470610
 8476856, 8469506
 8476856, 8469459
 8476856, 8470610
 8469506, 8470610
8469506, 8474716
 8469459, 8474716
 8470610, 8474716
 8474716, 8470600
8474094, 8476392
8474094, 8473564
8474094, 8470828
8474094, 8474567
 8476392, 8470828
 8476392, 8474567
 8473564, 8474567
8471385, 8470834
8471385, 8475169
8471385, 8473618
8471385, 8474074
 8470834, 8475169
 8470834, 8473618
 8475169, 8473618
 8475169, 8474074
 8473618, 8474074
8471385, 8471218
8471385, 8473412
8471385, 8471217
 8471218, 8474074
 8471218, 8471217
8470054, 8474618
8470054, 8475798
8473986, 8474520
8473986, 8476300
 8476975, 8476300
 8477494, 8476300
8471794, 8467514
8471794, 8475193
8471794, 8470318
8471794, 8468509
 8467514, 8475193
 8467514, 8470318
 8467514, 8468509
 8475193, 8470318
 8470318, 8468509
 8474520, 8475167
8471873, 8477494
 8477494, 8471339
 8477494, 8474564
 8477494, 8470047
8470619, 8476975
8470619, 8474520
8470619, 8471873
 8476975, 8471873
 8474520, 8471873
8476453, 8477205
8476453, 8474717
 8476292, 8477205
 8476292, 8474717
 8474870, 8477205
 8474870, 8474717
 8477205, 8474717
8473507, 8475848
8473507, 8476851
8473507, 8471976
8473507, 8474056
 8475848, 8471976
 8476851, 8471976
 8471976, 8474056
8475744, 8468208
8475744, 8471702
8475744, 8473991
8475744, 8475149
 8468208, 8471702
 8468208, 8473991
 8468208, 8475149
 8471702, 8473991
 8471702, 8475149
 8473991, 8475149
8475149, 8473563
8475149, 8471426
8475149, 8471214
8475149, 8474590
 8473563, 8471426
 8473563, 8471214
 8473563, 8474590
 8471426, 8471214
 8471426, 8474590
 8471214, 8474590
8476851, 8471976
8476851, 8476470
8476851, 8469707
8476851, 8470104
 8471976, 8476470
 8471976, 8469707
 8471976, 8470104
 8476470, 8469707
 8476470, 8470104
 8469707, 8470104
8467496, 8474056
8467496, 8471283
8467496, 8474668
8467496, 8474189
 8474056, 8471283
 8474056, 8474668
 8474056, 8474189
 8471283, 8474668
 8474668, 8474189
8471214, 8475149
8471214, 8473563
8471214, 8471426
8471214, 8474590
 8475149, 8473563
 8475149, 8471426
 8475149, 8474590
8475744, 8471185
8475744, 8471214
8475744, 8474590
 8468208, 8471185
 8468208, 8471214
 8468208, 8474590
 8471185, 8471214
 8471185, 8474590
8475848, 8474157
8475848, 8469521
8475848, 8467496
8475848, 8474056
 8474157, 8469521
 8474157, 8467496
 8474157, 8474056
 8469521, 8467496
 8467496, 8474056
8474628, 8476356
8474628, 8474040
8474628, 8462038
8474628, 8471735
8471217, 8473618
8471217, 8469531
 8471218, 8476460
 8471218, 8473618
 8471218, 8469531
 8476460, 8469531
 8473618, 8469531
 8470834, 8469531
8474628, 8475171
8474628, 8474571
8474628, 8476451
 8475171, 8474040
 8475171, 8476451
 8474040, 8474571
 8474040, 8476451
 8474571, 8476451
8476887, 8471707
8476887, 8467371
8476887, 8470642
8476887, 8474600
 8471707, 8470642
 8471707, 8474600
 8467371, 8474600
8471677, 8470222
8471677, 8468486
8468501, 8477495
8468501, 8475714
8468501, 8475225
8468501, 8474569
 8477495, 8475714
 8477495, 8474569
 8475714, 8475225
 8475714, 8474569
 8475225, 8474569
8476455, 8462042
8476455, 8474743
 8462042, 8477492
 8462042, 8474207
 8477492, 8474743
 8474207, 8474743
8475209, 8475172
8475209, 8473548
8475209, 8471742
8475209, 8470602
 8475172, 8473548
 8475172, 8471742
 8475172, 8470602
 8473548, 8471742
 8473548, 8470602
 8471742, 8470602
8471742, 8474037
8471742, 8473548
8471742, 8475098
8471742, 8470602
 8474037, 8470602
 8475098, 8470602
8477902, 8470750
8477902, 8467338
8477902, 8475197
8477902, 8474743
 8470750, 8467338
 8470750, 8474743
 8467338, 8475197
 8467338, 8474743
 8475197, 8474743
8473465, 8475168
8473465, 8475158
8473465, 8473446
8473465, 8470699
 8475168, 8473446
 8475158, 8473446
8473548, 8471390
8473548, 8475180
8473548, 8475209
8473548, 8471392
8473548, 8470602
 8471390, 8475180
 8471390, 8475209
 8471390, 8471392
 8471390, 8470602
 8475180, 8475209
 8475180, 8471392
 8475180, 8470602
 8475209, 8471392
 8475209, 8470602
 8471392, 8470602
8474569, 8470180
8474569, 8468700
8474569, 8474600
8474569, 8470642
 8470180, 8468700
 8470180, 8474600
 8470180, 8470642
 8468700, 8474600
 8468700, 8470642
8475176, 8477495
8475176, 8474569
8475176, 8475225
8475176, 8467371
 8477495, 8467371
 8474569, 8467371
 8475225, 8467371
8474569, 8477495
 8471707, 8477495
 8477495, 8473658
8470281, 8474141
8470281, 8470607
8470281, 8467389
8470281, 8471346
 8474141, 8470607
 8474141, 8471346
 8470607, 8467389
 8470607, 8471346
 8467389, 8471346
8471254, 8476381
8471254, 8469544
8471254, 8470607
8471254, 8470281
 8476381, 8469544
 8476381, 8470607
 8476381, 8470281
 8469544, 8470281
 8470607, 8470281
8466148, 8473604
8466148, 8474141
8466148, 8470281
 8473604, 8474141
 8473604, 8470281
8471707, 8467370
8471707, 8476887
8471707, 8474600
8471707, 8470642
 8467370, 8476887
 8476887, 8474600
8475182, 8473604
8475182, 8470281
8475182, 8476381
8475182, 8471254
8475182, 8476438
 8473604, 8476381
 8473604, 8471254
 8473604, 8476438
 8470281, 8471254
 8470281, 8476438
 8476381, 8471254
 8476381, 8476438
 8471254, 8476438
8476439, 8475906
8476439, 8475747
 8473994, 8475747
 8467423, 8475906
 8467423, 8475747
 8475906, 8475747
8473994, 8475236
8473994, 8471274
8473994, 8476279
 8475794, 8475236
 8475794, 8476279
 8475236, 8471274
 8475236, 8476279
 8471274, 8476279
8470543, 8471675
8470543, 8474102
8470543, 8469555
8470543, 8471724
 8471675, 8474102
 8471675, 8469555
 8471675, 8471724
 8474102, 8469555
 8474102, 8471724
 8469555, 8471724
8476456, 8477493
8476456, 8448208
8476456, 8475790
8476456, 8465185
 8477493, 8448208
 8477493, 8475790
 8477493, 8465185
 8448208, 8475790
 8448208, 8465185
 8475790, 8465185
8471283, 8474668
8471283, 8471296
8471283, 8474688
8471283, 8467334
 8474668, 8471296
 8474668, 8474688
 8474668, 8467334
 8471296, 8474688
 8471296, 8467334
 8474688, 8467334
8471283, 8477455
8471283, 8474056
8471283, 8470104
 8477455, 8474056
 8477455, 8470104
 8474056, 8470104
8477932, 8475790
8477932, 8475760
8477932, 8475204
 8468504, 8475790
 8468504, 8475760
 8468504, 8475204
 8475790, 8475760
 8475790, 8475204
 8475760, 8475204
8467496, 8469707
8467496, 8477455
 8474056, 8469707
 8469707, 8477455
 8469707, 8474189
 8477455, 8474189
8475754, 8473449
8475754, 8475166
8475754, 8475177
8475754, 8474612
 8473449, 8475177
 8473449, 8474612
 8475166, 8475177
 8475166, 8474612
 8475177, 8474612
8477205, 8474520
8477205, 8471339
8477205, 8474564
8477205, 8470047
8470144, 8470187
8470144, 8474573
 8470187, 8474573
 8470187, 8471362
 8470187, 8475181
 8474573, 8471362
 8474573, 8475181
 8471339, 8474870
8473986, 8476480
 8477205, 8476480
 8476975, 8476480
8466142, 8474870
8466142, 8475462
8466142, 8476453
8466142, 8476292
 8475462, 8476453
8476292, 8466142
8476292, 8475462
8476292, 8471339
8476292, 8474564
 8466142, 8475462
 8466142, 8471339
 8466142, 8474564
8470201, 8477591
 8476346, 8477591
 8477591, 8470966
 8477591, 8474673
8469770, 8470201
8469770, 8476346
8469770, 8471729
8469770, 8477497
 8470201, 8476346
 8470201, 8471729
 8470201, 8477497
 8476346, 8471729
 8476346, 8477497
 8471729, 8477497
8474052, 8470595
8474052, 8471804
8474052, 8474661
8474052, 8469476
 8470595, 8471804
 8470595, 8469476
 8471804, 8474661
 8471804, 8469476
 8474661, 8469476
8475184, 8476468
8475184, 8475692
8475184, 8471958
8475184, 8474151
 8476468, 8475692
 8476468, 8471958
 8476468, 8474151
 8475692, 8471958
 8475692, 8474151
 8471958, 8474151
8477496, 8475784
8477496, 8471284
8477496, 8475753
 8475784, 8476437
 8476437, 8471284
8475184, 8474613
8475184, 8470630
8475184, 8466378
 8474613, 8470630
 8474613, 8466378
 8474613, 8474151
 8470630, 8466378
 8470630, 8474151
 8466378, 8474151
8468674, 8470201
8468674, 8476346
8468674, 8474673
 8470201, 8474673
8468513, 8473584
8468513, 8474161
8468513, 8473512
8468513, 8477290
 8473584, 8474161
 8473584, 8473512
 8473584, 8477290
 8474161, 8477290
 8473512, 8477290
8471729, 8469770
8471729, 8470201
8471729, 8476346
8471729, 8477497
 8469770, 8470201
 8469770, 8476346
 8469770, 8477497
8475784, 8476437
8475784, 8468639
8475784, 8468493
8475784, 8470120
 8476437, 8468639
 8476437, 8470120
 8468639, 8468493
 8468639, 8470120
8469664, 8471735
8469664, 8474628
 8471231, 8471735
 8471231, 8474628
 8471232, 8471735
 8471735, 8474628
8476624, 8470613
8476624, 8470794
8470794, 8474739
8470794, 8471709
 8474739, 8471709
8476459, 8474884
8476459, 8470599
8476459, 8474605
8476459, 8467493
 8474884, 8470599
 8474884, 8474605
 8474884, 8467493
 8470599, 8474605
 8470599, 8467493
 8474605, 8467493
8471218, 8475169
 8475169, 8476460
 8475169, 8470828
8470120, 8474135
8470120, 8470595
8470120, 8468639
8470120, 8473533
 8474135, 8470595
 8474135, 8468639
 8474135, 8473533
 8470595, 8468639
 8468639, 8473533
8475784, 8473533
8475784, 8471804
8475784, 8476465
 8468639, 8471804
 8468639, 8476465
 8473533, 8471804
 8473533, 8476465
 8471804, 8476465
8473512, 8474584
8473512, 8476461
 8474161, 8474584
 8474584, 8468309
 8474584, 8475170
 8474584, 8476461
 8475170, 8476461
8470595, 8470302
8470595, 8468493
 8473533, 8470302
 8473533, 8468493
 8475753, 8468493
 8470302, 8468493
8471498, 8477500
8471498, 8469465
8471498, 8474579
8471498, 8473432
 8477500, 8469465
 8477500, 8474579
 8477500, 8473432
 8469465, 8474579
 8469465, 8473432
 8474579, 8473432
8475770, 8478137
8475770, 8470775
8475770, 8475764
8475770, 8475155
 8478137, 8470775
 8478137, 8475764
 8478137, 8475155
 8470775, 8475764
 8470775, 8475155
 8475764, 8475155
8469465, 8474579
8469465, 8475178
8469465, 8467875
8469465, 8467876
 8474579, 8475178
 8474579, 8467875
 8474579, 8467876
 8475178, 8467875
 8475178, 8467876
 8467875, 8467876
8473573, 8474774
8473573, 8469492
8473573, 8477448
8473573, 8468486
 8474774, 8477448
 8474774, 8468486
 8469492, 8477448
 8469492, 8468486
 8477448, 8468486
8474715, 8473422
8474715, 8469492
 8475233, 8469492
 8473422, 8469492
8471436, 8477407
8471436, 8476468
8471436, 8470740
8471436, 8471686
 8477407, 8476468
 8477407, 8470740
 8477407, 8471686
 8476468, 8470740
 8476468, 8471686
 8470740, 8471686
8474774, 8469492
8474774, 8474715
8474774, 8473422
8474774, 8475793
 8474715, 8473422
8471766, 8477448
8471766, 8475808
8471766, 8474774
8471766, 8469492
 8477448, 8475808
 8475808, 8474774
 8475808, 8469492
8477407, 8475186
8477407, 8470630
8477407, 8466378
8477407, 8470041
 8475186, 8470630
 8475186, 8466378
 8475186, 8470041
 8470630, 8470041
 8466378, 8470041
8473573, 8474715
8473573, 8470222
 8468486, 8474715
 8469492, 8470222
8470257, 8474125
 8474125, 8470655
 8474125, 8474031
 8474125, 8471698
 8470655, 8474031
8476624, 8473536
8476624, 8476807
8476624, 8477922
 8473536, 8476807
 8473536, 8477922
 8473536, 8466158
 8476807, 8477922
 8476807, 8466158
 8477922, 8466158
8475455, 8470613
8475455, 8470794
8475455, 8476881
8475455, 8475775
 8470613, 8476881
 8470613, 8475775
 8470794, 8475775
 8476881, 8475775
8471698, 8470257
8471698, 8474125
 8470257, 8471669
 8470257, 8474125
 8470257, 8474031
 8471669, 8474125
8476436, 8471761
8476436, 8474013
8476436, 8471669
8476436, 8471698
 8471761, 8474013
 8471761, 8471669
 8474013, 8471669
 8474013, 8471698
8474627, 8475768
8474627, 8475765
8474627, 8467890
8474627, 8474031
 8475768, 8467890
8475768, 8470257
 8474627, 8470257
 8475765, 8470257
8474565, 8476436
8474565, 8470151
8474565, 8473534
8474565, 8471669
 8476436, 8470151
 8476436, 8473534
 8476436, 8471669
 8470151, 8473534
8470257, 8471669
 8470655, 8471669
8471276, 8477956
8471276, 8473473
8471276, 8465009
8471276, 8476792
 8477956, 8465009
 8473473, 8465009
 8465009, 8476792
8471717, 8473419
8471717, 8477956
8471717, 8469619
8471717, 8471276
 8473419, 8477956
 8473419, 8469619
 8473419, 8471276
 8477956, 8471276
 8469619, 8471276
8467967, 8470626
8467967, 8469619
8467967, 8476462
 8470626, 8469619
 8470626, 8476462
 8469619, 8476462
8474884, 8470599
8474884, 8474578
8474884, 8474068
8474884, 8475913
 8470599, 8474578
 8474578, 8474068
 8474578, 8475913
8474602, 8476472
8474602, 8469485
8474602, 8472424
8474602, 8476855
 8476472, 8469485
 8476472, 8472424
 8476472, 8476855
 8469485, 8472424
 8472424, 8476855
8475163, 8476879
8475163, 8477508
 8476879, 8477508
 8476879, 8473588
 8476879, 8470760
 8477508, 8473588
 8477508, 8470760
8474068, 8475913
8474068, 8470599
8474068, 8474578
8474068, 8470760
8471816, 8473962
8471816, 8473507
 8474586, 8473507
8467493, 8474068
8467493, 8474578
8467493, 8470760
8467493, 8470599
8473588, 8475163
8473588, 8477508
