play_id,game_id,team_id_for,team_id_against,event,period,periodType,periodTime,dateTime,goals_away,goals_home,description,eventTime,on_ice_for
2014020903_258,2014020903,13.0,16.0,Goal,3,REGULAR,743,2015-02-25 03:49:36,1,2,"Jussi Jokinen (6) Wrist Shot, assists: Brad Boyes (18), Aleksander Barkov (12)",3143,"[8475755, 8474000, 8477493, 8469638, 8468504]"
2014020903_286,2014020903,13.0,16.0,Goal,3,REGULAR,991,2015-02-25 03:59:25,2,2,"Vincent Trocheck (5) Wrist Shot, assists: Tomas Fleischmann (14), Steven Kampfer (2)",3391,"[8475755, 8470105, 8474000, 8470039, 8476389]"
2014020526_18,2014020526,28.0,26.0,Goal,1,REGULAR,159,2014-12-28 03:19:00,1,0,"Joe Pavelski (17) Wrist Shot, assists: Joe Thornton (23)",159,"[8474027, 8471709, 8470794, 8466138, 8476881]"
2014020526_84,2014020526,26.0,28.0,Goal,1,REGULAR,844,2014-12-28 03:40:36,1,1,"Tyler Toffoli (11) Wrist Shot, assists: Jamie McBain (4), Trevor Lewis (3)",844,"[8473571, 8475188, 8476871, 8473453, 8475726]"
2014020526_176,2014020526,26.0,28.0,Goal,2,REGULAR,613,2014-12-28 04:27:51,1,2,"Anze Kopitar (8) Wrist Shot, assists: Marian Gaborik (7), Jeff Carter (17)",1813,"[8474563, 8474162, 8470604, 8468483, 8471685]"
2014020526_239,2014020526,26.0,28.0,Goal,3,REGULAR,198,2014-12-28 05:09:04,1,3,"Jake Muzzin (4) Slap Shot, assists: Drew Doughty (18), Anze Kopitar (17)",2598,"[8471685, 8470604, 8468483, 8474563, 8474162]"
2014021039_7,2014021039,22.0,10.0,Goal,1,REGULAR,53,2015-03-17 01:39:26,0,1,"Benoit Pouliot (15) Slap Shot, assists: Jordan Eberle (35), Ryan Nugent-Hopkins (29)",53,"[8471816, 8475716, 8474586, 8476454, 8471678]"
2014021039_40,2014021039,22.0,10.0,Goal,1,REGULAR,436,2015-03-17 01:51:00,0,2,"Jordan Eberle (19) Wrist Shot, assists: Justin Schultz (23), Ryan Nugent-Hopkins (30)",436,"[8475165, 8473962, 8474586, 8476454, 8474602]"
2014021039_43,2014021039,22.0,10.0,Goal,1,REGULAR,488,2015-03-17 01:52:30,0,3,"Benoit Pouliot (16) Slap Shot, assists: Nail Yakupov (15), Keith Aulie (1)",488,"[8471816, 8475716, 8471678, 8469485, 8476855]"
2014021039_54,2014021039,22.0,10.0,Goal,1,REGULAR,659,2015-03-17 01:58:44,0,4,"Anton Lander (6) Wrist Shot, assists: Teddy Purcell (20), Jordan Eberle (36)",659,"[8475165, 8474586, 8474602, 8476454, 8473962]"
2014021039_69,2014021039,10.0,22.0,Goal,1,REGULAR,807,2015-03-17 02:05:29,1,4,"James van Riemsdyk (24) Deflected, assists: Dion Phaneuf (24), Phil Kessel (30)",807,"[8470602, 8473548, 8475098, 8474037, 8474113]"
2014020650_200,2014020650,17.0,19.0,Goal,2,REGULAR,1084,2015-01-16 02:39:53,1,0,"Joakim Andersson (1) Backhand, assists: Drew Miller (6), Luke Glendening (3)",2284,"[8476443, 8474090, 8470778, 8474168, 8476822]"
2014020650_209,2014020650,17.0,19.0,Goal,2,REGULAR,1144,2015-01-16 02:42:35,2,0,"Tomas Tatar (18) Backhand, assists: Jonathan Ericsson (8), Riley Sheahan (11)",2344,"[8470318, 8475772, 8475193, 8468509]"
2014020650_237,2014020650,19.0,17.0,Goal,3,REGULAR,238,2015-01-16 03:08:27,2,1,"David Backes (16) Tip-In, assists: Jay Bouwmeester (5), Kevin Shattenkirk (31)",2638,"[8470655, 8470151, 8471698, 8474031, 8475765]"
2014020650_297,2014020650,19.0,17.0,Goal,3,REGULAR,1152,2015-01-16 03:34:37,2,2,"Alexander Steen (14) Tip-In, assists: Alex Pietrangelo (22), Vladimir Tarasenko (23)",3552,"[8470257, 8475765, 8475768, 8474565, 8470655, 8470151]"
2014020650_327,2014020650,17.0,19.0,Goal,4,OVERTIME,297,2015-01-16 03:46:22,3,2,"Pavel Datsyuk (15) Wrist Shot, assists: Kyle Quincey (8), Danny DeKeyser (15)",3897,"[8477215, 8468083, 8470724, 8467514]"
2014020861_29,2014020861,7.0,4.0,Goal,1,REGULAR,281,2015-02-20 01:14:41,1,0,"Nicolas Deslauriers (5) Wrist Shot, assists: Brian Flynn (11), Rasmus Ristolainen (7)",281,"[8476808, 8475220, 8475235, 8477507, 8477499]"
2014020861_48,2014020861,4.0,7.0,Goal,1,REGULAR,443,2015-02-20 01:23:52,1,1,"Ryan White (1) Wrist Shot, assists: Braydon Coburn (6), Brayden Schenn (22)",443,"[8475170, 8469469, 8473466, 8470601, 8471269]"
2014020861_134,2014020861,7.0,4.0,Goal,2,REGULAR,38,2015-02-20 02:04:57,2,1,"Brian Gionta (6) Wrist Shot, assists: Torrey Mitchell (6), Matt Moulson (16)",1238,"[8470378, 8467407, 8470852, 8471338, 8474567]"
2014020861_173,2014020861,4.0,7.0,Goal,2,REGULAR,525,2015-02-20 02:18:07,2,2,"Jakub Voracek (19) Wrist Shot, assists: Wayne Simmonds (18), Sean Couturier (14)",1725,"[8476461, 8475170, 8474161, 8474190, 8468309]"
2014020331_228,2014020331,20.0,28.0,Goal,2,REGULAR,1036,2014-11-27 05:07:43,1,0,"Jiri Hudler (9) Wrist Shot, assists: TJ Brodie (14)",2236,[]
2014020331_329,2014020331,20.0,28.0,Goal,3,REGULAR,1150,2014-11-27 06:02:25,2,0,"Jiri Hudler (10) Wrist Shot, assists: Sean Monahan (7), TJ Brodie (15)",3550,[]
2014020870_52,2014020870,21.0,16.0,Goal,1,REGULAR,772,2015-02-21 01:57:51,1,0,"Tyson Barrie (8) Wrist Shot, assists: none",772,"[8471657, 8471718, 8474008, 8475197, 8470317]"
2014020870_144,2014020870,16.0,21.0,Goal,2,REGULAR,545,2015-02-21 02:46:23,1,1,"Kris Versteeg (12) Snap Shot, assists: Brad Richards (22), Michal Rozsival (7)",1745,"[8471346, 8465058, 8467389, 8470281, 8474141]"
2014020870_259,2014020870,21.0,16.0,Goal,3,REGULAR,665,2015-02-21 03:49:43,2,1,"Gabriel Landeskog (15) Wrist Shot, assists: Ryan O'Reilly (22), Tyson Barrie (26)",3065,"[8462042, 8477492, 8475197, 8476455, 8475158]"
2014020870_261,2014020870,21.0,16.0,Goal,3,REGULAR,689,2015-02-21 03:50:52,3,1,"Tyson Barrie (9) Slap Shot, assists: Jarome Iginla (23), Gabriel Landeskog (22)",3089,"[8462042, 8477492, 8475197, 8476455, 8475158]"
2014020870_268,2014020870,21.0,16.0,Goal,3,REGULAR,853,2015-02-21 03:54:53,4,1,"Brad Stuart (2) Wrist Shot, assists: none",3253,"[8474207, 8467331, 8471657, 8471718, 8474008]"
2014020643_82,2014020643,1.0,26.0,Goal,1,REGULAR,1186,2015-01-15 04:11:39,1,0,"Steve Bernier (4) Wrist Shot, assists: Michael Cammalleri (6), Scott Gomez (9)",1186,"[8474641, 8475750, 8469500, 8467351, 8470609]"
2014020643_93,2014020643,26.0,1.0,Goal,2,REGULAR,76,2015-01-15 04:33:07,1,1,"Dustin Brown (7) Wrist Shot, assists: Drew Doughty (24), Brayden McNabb (11)",1276,"[8471240, 8470606, 8468526, 8468508, 8474563]"
2014020643_127,2014020643,1.0,26.0,Goal,2,REGULAR,537,2015-01-15 04:47:09,2,1,"Steve Bernier (5) Backhand, assists: Scott Gomez (10), Jon Merrill (7)",1737,"[8474641, 8475750, 8469500, 8467351, 8470609]"
2014020643_129,2014020643,1.0,26.0,Goal,2,REGULAR,560,2015-01-15 04:48:11,3,1,"Martin Havlat (4) Snap Shot, assists: Patrik Elias (13), Travis Zajac (8)",1760,"[8469623, 8467899, 8460542, 8471233, 8472382]"
2014020643_133,2014020643,1.0,26.0,Goal,2,REGULAR,605,2015-01-15 04:49:49,4,1,"Michael Cammalleri (14) Backhand, assists: Michael Ryder (12), Dainius Zubrus (4)",1805,"[8476457, 8464977, 8467545, 8469500, 8472382]"
2014020643_166,2014020643,1.0,26.0,Goal,2,REGULAR,1025,2015-01-15 05:04:12,5,1,"Michael Ryder (6) Wrist Shot, assists: Andy Greene (11), Adam Larsson (7)",2225,"[8472382, 8464977, 8467545, 8469500, 8476457]"
2014020643_223,2014020643,26.0,1.0,Goal,3,REGULAR,436,2015-01-15 05:36:33,5,2,"Marian Gaborik (15) Backhand, assists: Brayden McNabb (12), Justin Williams (12)",2836,"[8475188, 8474563, 8468526, 8468508, 8468483]"
2014020643_272,2014020643,26.0,1.0,Goal,3,REGULAR,1142,2015-01-15 05:59:53,5,3,"Justin Williams (13) Tip-In, assists: Mike Richards (10)",3542,"[8471240, 8475325, 8468508, 8470617, 8474166]"
2014020427_34,2014020427,19.0,2.0,Goal,1,REGULAR,358,2014-12-12 01:16:37,0,1,"Alexander Steen (6) Slap Shot, assists: Kevin Shattenkirk (20), Vladimir Tarasenko (14)",358,"[8470257, 8475768, 8474627, 8475765, 8474031]"
2014020427_80,2014020427,19.0,2.0,Goal,1,REGULAR,858,2014-12-12 01:35:11,0,2,"Barret Jackman (1) Slap Shot, assists: Alexander Steen (12), Maxim Lapierre (5)",858,"[8470257, 8475765, 8467890, 8474031, 8470654]"
2014020427_195,2014020427,2.0,19.0,Goal,2,REGULAR,963,2014-12-12 02:33:36,1,2,"John Tavares (12) Wrist Shot, assists: Kyle Okposo (20)",2163,"[8473449, 8475314, 8475166, 8473565, 8475181]"
2014020427_215,2014020427,2.0,19.0,Goal,2,REGULAR,1194,2014-12-12 02:40:31,2,2,"Mikhail Grabovski (5) Wrist Shot, assists: Frans Nielsen (11)",2394,"[8473504, 8470144, 8468598, 8471362, 8474066]"
2014020427_241,2014020427,19.0,2.0,Goal,3,REGULAR,272,2014-12-12 03:05:32,2,3,"Alexander Steen (7) Wrist Shot, assists: T.J. Oshie (6), Barret Jackman (7)",2672,"[8467890, 8471761, 8470257, 8470655, 8471698]"
2014020427_301,2014020427,19.0,2.0,Goal,3,REGULAR,947,2014-12-12 03:27:19,2,4,"T.J. Oshie (4) Wrist Shot, assists: Patrik Berglund (5), Alex Pietrangelo (14)",3347,"[8471698, 8473534, 8471669, 8474565, 8474031]"
2014020427_313,2014020427,19.0,2.0,Goal,3,REGULAR,1068,2014-12-12 03:33:24,2,5,"Paul Stastny (7) Wrist Shot, assists: David Backes (6), T.J. Oshie (7)",3468,"[8470655, 8471669, 8471698, 8474565, 8470151]"
2014020427_315,2014020427,2.0,19.0,Goal,3,REGULAR,1096,2014-12-12 03:34:36,3,5,"Kyle Okposo (6) Wrist Shot, assists: Matt Donovan (3)",3496,"[8475177, 8474659, 8474709, 8475166, 8473449]"
2014020427_320,2014020427,19.0,2.0,Goal,3,REGULAR,1136,2014-12-12 03:37:13,3,6,"Jaden Schwartz (10) Tip-In, assists: Kevin Shattenkirk (21), Jori Lehtera (17)",3536,"[8475768, 8474627, 8474031, 8475765, 8467890]"
2014020671_8,2014020671,20.0,28.0,Goal,1,REGULAR,40,2015-01-18 03:10:39,1,0,"Dennis Wideman (11) Wrist Shot, assists: Joe Colborne (11), Mason Raymond (3)",40,"[8476440, 8471664, 8474577, 8469770, 8471729]"
2014020671_38,2014020671,20.0,28.0,Goal,1,REGULAR,359,2015-01-18 03:19:30,2,0,"Joe Colborne (4) Wrist Shot, assists: Matt Stajan (5)",359,"[8474577, 8470162, 8469770, 8471729]"
2014020671_115,2014020671,28.0,20.0,Goal,2,REGULAR,12,2015-01-18 04:02:54,2,1,"Logan Couture (16) Snap Shot, assists: Patrick Marleau (22), Justin Braun (17)",1212,"[8475455, 8474027, 8474053, 8466139, 8474739]"
2014020671_136,2014020671,28.0,20.0,Goal,2,REGULAR,160,2015-01-18 04:07:52,2,2,"Joe Thornton (10) Wrist Shot, assists: Joe Pavelski (17), Patrick Marleau (23)",1360,"[8470794, 8466138, 8474053, 8466139, 8470613]"
2014020671_167,2014020671,28.0,20.0,Goal,2,REGULAR,540,2015-01-18 04:18:58,2,3,"Melker Karlsson (7) Deflected, assists: Joe Pavelski (18), Justin Braun (18)",1740,"[8470794, 8466138, 8477922, 8474027, 8475455]"
2014020671_186,2014020671,20.0,28.0,Goal,2,REGULAR,692,2015-01-18 04:26:19,3,3,"Jiri Hudler (14) Wrist Shot, assists: Mikael Backlund (6), Mark Giordano (27)",1892,"[8470201, 8470966, 8474673, 8476346, 8474150]"
2014020671_351,2014020671,20.0,28.0,Goal,4,OVERTIME,24,2015-01-18 05:40:07,4,3,"Sean Monahan (13) Backhand, assists: Mark Giordano (28), Paul Byron (9)",3624,"[8470966, 8474038, 8477497, 8474673]"
2014020217_136,2014020217,24.0,23.0,Goal,2,REGULAR,157,2014-11-10 03:09:51,0,1,"Sami Vatanen (4) Snap Shot, assists: Ryan Kesler (8)",1357,"[8475758, 8473492, 8470612, 8470616, 8475222]"
2014020217_181,2014020217,23.0,24.0,Goal,2,REGULAR,709,2014-11-10 03:26:05,1,1,"Alexandre Burrows (3) Tip-In, assists: Dan Hamhuis (5), Nick Bonino (6)",1909,"[8470358, 8470274, 8474009, 8469465, 8469598]"
2014021215_5,2014021215,29.0,7.0,Goal,1,REGULAR,14,2015-04-11 00:08:40,0,1,"Nick Foligno (31) Snap Shot, assists: Brandon Dubinsky (23), David Savard (23)",14,"[8473573, 8471273, 8475233, 8471677, 8473422]"
2014021215_22,2014021215,7.0,29.0,Goal,1,REGULAR,145,2015-04-11 00:12:47,1,1,"Mikhail Grigorenko (3) Wrist Shot, assists: Brian Gionta (22), Marcus Foligno (12)",145,"[8477244, 8477507, 8467407, 8476888, 8475220]"
2014021215_65,2014021215,29.0,7.0,Goal,1,REGULAR,575,2015-04-11 00:24:33,1,2,"Matt Calvert (13) Slap Shot, assists: David Savard (24), Jack Johnson (30)",575,"[8473914, 8475233, 8471677, 8475214, 8474685]"
2014021215_197,2014021215,7.0,29.0,Goal,2,REGULAR,1141,2015-04-11 01:31:15,2,2,"Brian Gionta (13) Snap Shot, assists: Tyler Ennis (26), Zach Bogosian (17)",2341,"[8475728, 8470852, 8474589, 8467407, 8474567]"
2014021215_250,2014021215,29.0,7.0,Goal,3,REGULAR,635,2015-04-11 02:08:49,2,3,"Cam Atkinson (21) Wrist Shot, assists: Dalton Prout (8), Ryan Johansen (45)",3035,"[8473422, 8474715, 8474774, 8469492, 8475793]"
2014021215_300,2014021215,29.0,7.0,Goal,3,REGULAR,1190,2015-04-11 02:28:38,2,4,"Boone Jenner (9) Tip-In, assists: Matt Calvert (10), Jack Johnson (31)",3590,"[8476432, 8474685, 8475793, 8475233, 8471677]"
2014021045_85,2014021045,30.0,18.0,Goal,1,REGULAR,1142,2015-03-18 00:40:29,1,0,"Charlie Coyle (9) Tip-In, assists: Jordan Leopold (3), Thomas Vanek (28)",1142,"[8476235, 8470598, 8475745, 8467917, 8470600]"
2014021045_150,2014021045,18.0,30.0,Goal,2,REGULAR,821,2015-03-18 01:23:21,1,1,"Roman Josi (13) Snap Shot, assists: Filip Forsberg (34)",2021,"[8474600, 8470642, 8467371, 8473537, 8476887]"
2014021045_152,2014021045,18.0,30.0,Goal,2,REGULAR,866,2015-03-18 01:24:14,1,2,"Roman Josi (14) Wrist Shot, assists: Viktor Stalberg (5), Matt Cullen (15)",2066,"[8475714, 8464989, 8474600, 8470642, 8473537]"
2014021045_250,2014021045,30.0,18.0,Goal,3,REGULAR,799,2015-03-18 02:18:12,2,2,"Charlie Coyle (10) Slap Shot, assists: Chris Stewart (17), Nino Niederreiter (13)",3199,"[8475745, 8476856, 8475799, 8473485, 8470600]"
2014021045_282,2014021045,30.0,18.0,Goal,4,OVERTIME,22,2015-03-18 02:32:02,3,2,"Matt Dumba (7) Slap Shot, assists: Zach Parise (27), Ryan Suter (31)",3622,"[8476856, 8475798, 8470600, 8470610]"
2014021063_117,2014021063,1.0,7.0,Goal,2,REGULAR,548,2015-03-21 00:13:22,1,0,"Steve Bernier (11) Deflected, assists: Scott Gomez (22), Adam Henrique (23)",1748,"[8474641, 8467351, 8470609, 8476457, 8472382]"
2014021063_147,2014021063,1.0,7.0,Goal,2,REGULAR,833,2015-03-21 00:23:11,2,0,"Steve Bernier (12) Wrist Shot, assists: Adam Henrique (24), Scott Gomez (23)",2033,"[8474641, 8467351, 8470609, 8476923, 8475750]"
2014021063_213,2014021063,1.0,7.0,Goal,3,REGULAR,494,2015-03-21 01:04:50,3,0,"Jordin Tootoo (9) Wrist Shot, assists: none",2894,"[8469547, 8467899, 8471233, 8475199, 8471748]"
2014021063_231,2014021063,7.0,1.0,Goal,3,REGULAR,701,2015-03-21 01:12:03,3,1,"Matt Moulson (11) Wrist Shot, assists: Tyler Ennis (21), Brian Gionta (15)",3101,"[8475728, 8470852, 8477499, 8474589, 8467407]"
2014020902_38,2014020902,52.0,25.0,Goal,1,REGULAR,305,2015-02-25 01:17:13,0,1,"Bryan Little (24) Deflected, assists: Mark Scheifele (25), Andrew Ladd (29)",305,"[8471217, 8473412, 8470834, 8476460, 8470828]"
2014020902_173,2014020902,25.0,52.0,Goal,2,REGULAR,720,2015-02-25 02:25:11,1,1,"Erik Cole (18) Snap Shot, assists: Jason Spezza (37)",1920,"[8474218, 8467396, 8473994, 8469455, 8474818]"
2014020902_190,2014020902,52.0,25.0,Goal,2,REGULAR,874,2015-02-25 02:29:32,1,2,"Adam Lowry (7) Wrist Shot, assists: Adam Pardy (5)",2074,"[8471385, 8469531, 8476392, 8469501, 8473564]"
2014020902_253,2014020902,52.0,25.0,Goal,3,REGULAR,310,2015-02-25 03:09:09,1,3,"Dustin Byfuglien (15) Backhand, assists: Jacob Trouba (12)",2710,"[8471226, 8470834, 8470614, 8476885, 8476460]"
2014020902_302,2014020902,52.0,25.0,Goal,3,REGULAR,1013,2015-02-25 03:33:07,1,4,"Michael Frolik (13) Wrist Shot, assists: none",3413,"[8473412, 8471217, 8473564, 8470828, 8474574]"
2014020902_318,2014020902,25.0,52.0,Goal,3,REGULAR,1133,2015-02-25 03:38:11,2,4,"Jason Demers (3) Snap Shot, assists: Jamie Benn (37), Jordie Benn (12)",3533,"[8476439, 8474218, 8474818, 8467423, 8473994]"
2014020444_20,2014020444,30.0,53.0,Goal,1,REGULAR,168,2014-12-14 01:12:39,1,0,"Nino Niederreiter (13) Tip-In, assists: Ryan Suter (16), Thomas Vanek (14)",168,"[8476463, 8475798, 8475799, 8470598, 8470600]"
2014020444_28,2014020444,53.0,30.0,Goal,1,REGULAR,232,2014-12-14 01:15:37,1,1,"Oliver Ekman-Larsson (6) Slap Shot, assists: Mikkel Boedker (10), Antoine Vermette (13)",232,"[8468535, 8471735, 8474571, 8462038, 8475171]"
2014020444_139,2014020444,53.0,30.0,Goal,2,REGULAR,100,2014-12-14 02:06:41,1,2,"Antoine Vermette (8) Wrist Shot, assists: Oliver Ekman-Larsson (8), Mikkel Boedker (11)",1300,"[8474571, 8468535, 8475171, 8462038, 8469760]"
2014020444_208,2014020444,30.0,53.0,Goal,2,REGULAR,805,2014-12-14 02:27:34,2,2,"Jason Zucker (11) Backhand, assists: Jason Pominville (13), Mikko Koivu (9)",2005,"[8473992, 8477850, 8469506, 8475722, 8469459]"
2014020444_239,2014020444,53.0,30.0,Goal,2,REGULAR,1172,2014-12-14 02:38:02,2,3,"Lauri Korpikoski (3) Wrist Shot, assists: Kyle Chipchura (3)",2372,"[8469664, 8471231, 8471232, 8469760, 8473673]"
2014020444_307,2014020444,30.0,53.0,Goal,3,REGULAR,847,2014-12-14 03:21:46,3,3,"Zach Parise (11) Wrist Shot, assists: Jason Pominville (14), Ryan Suter (17)",3247,"[8469506, 8469459, 8470610, 8475745, 8470600]"
2014020827_51,2014020827,18.0,1.0,Goal,1,REGULAR,529,2015-02-15 01:23:04,0,1,"Matt Cullen (5) Wrist Shot, assists: Craig Smith (14), Shea Weber (27)",529,"[8475225, 8464989, 8467370, 8474600, 8470642]"
2014020827_214,2014020827,1.0,18.0,Goal,2,REGULAR,1057,2015-02-15 02:38:26,1,1,"Steve Bernier (10) Backhand, assists: Eric Gelinas (8), Scott Gomez (16)",2257,"[8475199, 8448208, 8469500, 8467351, 8470609]"
2014020827_294,2014020827,18.0,1.0,Goal,3,REGULAR,993,2015-02-15 03:29:42,1,2,"Colin Wilson (18) Snap Shot, assists: Victor Bartley (9), Mike Ribeiro (35)",3393,"[8474569, 8471707, 8475218, 8467371, 8473658]"
2014020827_304,2014020827,18.0,1.0,Goal,3,REGULAR,1059,2015-02-15 03:32:14,1,3,"Craig Smith (15) Wrap-around, assists: Matt Cullen (8), Mike Fisher (14)",3459,"[8464989, 8475218, 8477495, 8475225, 8467370]"
2014021105_31,2014021105,5.0,12.0,Goal,1,REGULAR,234,2015-03-26 23:13:35,1,0,"Brandon Sutter (17) Backhand, assists: Sidney Crosby (51), Ben Lovejoy (12)",234,"[8471675, 8473933, 8474091, 8471724]"
2014021105_39,2014021105,12.0,5.0,Goal,1,REGULAR,305,2015-03-26 23:15:53,1,1,"Eric Staal (20) Wrist Shot, assists: Jordan Staal (15)",305,"[8473533, 8470595, 8476465, 8474661]"
2014021105_63,2014021105,12.0,5.0,Goal,1,REGULAR,507,2015-03-26 23:24:28,1,2,"Ryan Murphy (3) Snap Shot, assists: Brad Malone (7), Victor Rask (19)",507,"[8474089, 8476465, 8476437, 8474661, 8469508]"
2014021105_193,2014021105,12.0,5.0,Goal,2,REGULAR,698,2015-03-27 00:23:36,1,3,"Jay McClement (7) Snap Shot, assists: Brad Malone (8), Justin Faulk (32)",1898,"[8475753, 8468493, 8469508, 8475250, 8474089]"
2014021105_215,2014021105,12.0,5.0,Goal,2,REGULAR,896,2015-03-27 00:31:57,1,4,"Alexander Semin (5) Wrist Shot, assists: Riley Nash (17), Eric Staal (26)",2096,"[8475753, 8468493, 8470120, 8474062, 8470595]"
2014021105_309,2014021105,12.0,5.0,Goal,3,REGULAR,794,2015-03-27 01:21:15,1,5,"Andrej Nestrasil (7) Wrist Shot, assists: Eric Staal (27), Elias Lindholm (20)",3194,"[8475250, 8470595, 8475753, 8476437, 8477496]"
2014021105_319,2014021105,5.0,12.0,Goal,3,REGULAR,955,2015-03-27 01:27:04,2,5,"Ian Cole (5) Snap Shot, assists: Craig Adams (6), Beau Bennett (8)",3355,"[8475761, 8465166, 8470654, 8474013, 8467452]"
2014020576_114,2014020576,12.0,6.0,Goal,1,REGULAR,1166,2015-01-04 18:44:09,0,1,"Patrick Dwyer (3) Wrist Shot, assists: Jay McClement (5), Brad Malone (1)",1166,"[8471284, 8474089, 8469508, 8475753, 8470302]"
2014020576_222,2014020576,6.0,12.0,Goal,2,REGULAR,875,2015-01-04 19:36:13,1,1,"Patrice Bergeron (8) Slap Shot, assists: Brad Marchand (12), Dougie Hamilton (16)",2075,"[8473419, 8476462, 8470638, 8476495, 8465009]"
2014020242_49,2014020242,29.0,4.0,Goal,1,REGULAR,503,2014-11-15 00:22:24,1,0,"James Wisniewski (1) Slap Shot, assists: Ryan Johansen (11), Tim Erixon (4)",503,"[8468486, 8470222, 8473422, 8475793, 8475148]"
2014020242_75,2014020242,4.0,29.0,Goal,1,REGULAR,778,2014-11-15 00:32:46,1,1,"Claude Giroux (5) Slap Shot, assists: Mark Streit (9), Jakub Voracek (17)",778,"[8473512, 8474161, 8474190, 8475170, 8468309]"
2014020242_99,2014020242,29.0,4.0,Goal,1,REGULAR,1030,2014-11-15 00:41:10,2,1,"Nick Foligno (8) Wrist Shot, assists: Tim Erixon (5), Ryan Johansen (12)",1030,"[8475793, 8468486, 8470222, 8473422, 8475148]"
2014020242_138,2014020242,4.0,29.0,Goal,2,REGULAR,201,2014-11-15 01:09:28,2,2,"Jakub Voracek (7) Wrist Shot, assists: Brayden Schenn (7), Wayne Simmonds (5)",1401,"[8475170, 8473512, 8474161, 8468309, 8474190]"
2014020242_171,2014020242,29.0,4.0,Goal,2,REGULAR,587,2014-11-15 01:21:04,3,2,"Nick Foligno (9) Wrist Shot, assists: Ryan Johansen (13), Jack Johnson (6)",1787,"[8471677, 8473422, 8475793, 8475148, 8474130]"
2014020242_191,2014020242,29.0,4.0,Goal,2,REGULAR,817,2014-11-15 01:28:38,4,2,"James Wisniewski (2) Snap Shot, assists: Nick Foligno (9), Ryan Johansen (14)",2017,"[8470222, 8475793, 8475148, 8473422, 8468486]"
2014020242_225,2014020242,4.0,29.0,Goal,3,REGULAR,70,2014-11-15 02:00:04,4,3,"Michael Del Zotto (2) Slap Shot, assists: Claude Giroux (15), Steve Mason (2)",2470,"[8474584, 8476177, 8475170, 8473512, 8468309]"
2014020243_252,2014020243,1.0,15.0,Goal,3,REGULAR,578,2014-11-15 02:12:30,1,0,"Michael Cammalleri (7) Wrist Shot, assists: none",2978,"[8469623, 8448208, 8469500, 8471233, 8475199]"
2014021189_7,2014021189,25.0,28.0,Goal,1,REGULAR,28,2015-04-07 03:39:02,1,0,"Colton Sceviour (9) Wrist Shot, assists: Jason Demers (20), Vernon Fiddler (16)",28,"[8471274, 8474098, 8474218, 8468635, 8469759]"
2014021189_97,2014021189,25.0,28.0,Goal,1,REGULAR,1052,2015-04-07 04:12:36,2,0,"Patrick Eaves (12) Deflected, assists: Jamie Benn (48), Jason Spezza (43)",1052,"[8469455, 8475906, 8470622, 8473994, 8475794]"
2014021189_161,2014021189,25.0,28.0,Goal,2,REGULAR,473,2015-04-07 04:47:54,3,0,"Jamie Benn (31) Wrist Shot, assists: Tyler Seguin (38), Jason Spezza (44)",1673,"[8473994, 8469455, 8470622, 8475794, 8475906]"
2014021189_188,2014021189,28.0,25.0,Goal,2,REGULAR,807,2015-04-07 05:00:22,3,1,"Joe Thornton (16) Slap Shot, assists: Chris Tierney (14)",2007,"[8470613, 8476919, 8476798, 8466138, 8474053]"
2014021189_289,2014021189,25.0,28.0,Goal,3,REGULAR,908,2015-04-07 05:54:15,4,1,"Jamie Benn (32) Deflected, assists: Tyler Seguin (39)",3308,"[8476279, 8470622, 8473994, 8475794, 8471274]"
2014021189_309,2014021189,25.0,28.0,Goal,3,REGULAR,1080,2015-04-07 06:02:17,5,1,"Ryan Garbutt (8) Backhand, assists: Trevor Daley (21)",3480,"[8476116, 8470110, 8471274, 8474098, 8467423]"
